instance_id,matched_group_id,instance_index,family,difficulty,base_seed,realized_seed,relief_severity,detail_strength_m,size,cell_size,task_count,canonical_task_id,max_elevation,mean_point_slope_degrees,mean_footprint_slope_degrees,mean_roughness,blocked_by_slope_fraction,blocked_by_roughness_fraction,blocked_by_step_fraction,navigable_fraction,collision_boundary_density,connected_components,largest_component_fraction,largest_component_share,map_file,terrain_image_file,traversability_image_file
terrain_plateau_093_easy,terrain_plateau_093,93,plateau,easy,4927956,4927956,0.828669,0.003038,128,0.25,10,terrain_plateau_093_easy_sg10,2.989,7.272,7.2742,0.0082,0.096436,0.002441,0.046448,0.841003,0.033219,4,0.806641,0.959141,maps/plateau/terrain_plateau_093_easy.json,images/terrain/plateau/terrain_plateau_093_easy.png,images/analysis/plateau/terrain_plateau_093_easy_analysis.png
terrain_plateau_093_medium,terrain_plateau_093,93,plateau,medium,4927956,4927956,2.927019,0.052277,128,0.25,10,terrain_plateau_093_medium_sg10,10.5576,15.4406,15.4372,0.0293,0.149536,0.115295,0.155518,0.780579,0.032788,4,0.764832,0.979826,maps/plateau/terrain_plateau_093_medium.json,images/terrain/plateau/terrain_plateau_093_medium.png,images/analysis/plateau/terrain_plateau_093_medium_analysis.png
terrain_plateau_093_hard,terrain_plateau_093,93,plateau,hard,4927956,4927956,6.0,0.055,128,0.25,10,terrain_plateau_093_hard_sg10,21.6417,22.6414,22.6322,0.0598,0.187134,0.149902,0.185486,0.742371,0.033895,4,0.733643,0.988243,maps/plateau/terrain_plateau_093_hard.json,images/terrain/plateau/terrain_plateau_093_hard.png,images/analysis/plateau/terrain_plateau_093_hard_analysis.png
terrain_plateau_094_easy,terrain_plateau_094,94,plateau,easy,4937963,4937963,0.617817,0.00173,128,0.25,10,terrain_plateau_094_easy_sg10,2.4043,7.8842,7.8863,0.0063,0.119873,0.0,0.0,0.818604,0.037955,4,0.737976,0.901506,maps/plateau/terrain_plateau_094_easy.json,images/terrain/plateau/terrain_plateau_094_easy.png,images/analysis/plateau/terrain_plateau_094_easy_analysis.png
terrain_plateau_094_medium,terrain_plateau_094,94,plateau,medium,4937963,4937963,1.2,0.009602,128,0.25,10,terrain_plateau_094_medium_sg10,4.6699,12.5932,12.5976,0.0122,0.172485,0.0,0.105652,0.765991,0.038078,4,0.704224,0.919363,maps/plateau/terrain_plateau_094_medium.json,images/terrain/plateau/terrain_plateau_094_medium.png,images/analysis/plateau/terrain_plateau_094_medium_analysis.png
terrain_plateau_094_hard,terrain_plateau_094,94,plateau,hard,4937963,4937963,2.8,0.048755,128,0.25,10,terrain_plateau_094_hard_sg10,10.8965,20.1702,20.1738,0.0285,0.231201,0.11908,0.217163,0.706482,0.036663,4,0.663513,0.939179,maps/plateau/terrain_plateau_094_hard.json,images/terrain/plateau/terrain_plateau_094_hard.png,images/analysis/plateau/terrain_plateau_094_hard_analysis.png
terrain_plateau_095_easy,terrain_plateau_095,95,plateau,easy,4947970,4947970,0.434345,0.001216,128,0.25,10,terrain_plateau_095_easy_sg10,1.5374,6.3446,6.3473,0.0062,0.093628,0.0,0.0,0.844849,0.042692,4,0.770691,0.912224,maps/plateau/terrain_plateau_095_easy.json,images/terrain/plateau/terrain_plateau_095_easy.png,images/analysis/plateau/terrain_plateau_095_easy_analysis.png
terrain_plateau_095_medium,terrain_plateau_095,95,plateau,medium,4947970,4947970,1.2,0.009602,128,0.25,10,terrain_plateau_095_medium_sg10,4.2423,13.1107,13.1201,0.0171,0.178955,0.034424,0.151306,0.754944,0.042938,5,0.687012,0.910017,maps/plateau/terrain_plateau_095_medium.json,images/terrain/plateau/terrain_plateau_095_medium.png,images/analysis/plateau/terrain_plateau_095_medium_analysis.png
terrain_plateau_095_hard,terrain_plateau_095,95,plateau,hard,4947970,4947970,2.8,0.048755,128,0.25,10,terrain_plateau_095_hard_sg10,9.8829,20.5513,20.5606,0.0399,0.233521,0.163452,0.241455,0.690735,0.040908,5,0.643311,0.931342,maps/plateau/terrain_plateau_095_hard.json,images/terrain/plateau/terrain_plateau_095_hard.png,images/analysis/plateau/terrain_plateau_095_hard_analysis.png
terrain_plateau_096_easy,terrain_plateau_096,96,plateau,easy,4957977,4957977,0.518021,0.00145,128,0.25,10,terrain_plateau_096_easy_sg10,2.8069,6.3224,6.3223,0.0069,0.094604,0.000488,0.0,0.843689,0.039862,4,0.798035,0.945887,maps/plateau/terrain_plateau_096_easy.json,images/terrain/plateau/terrain_plateau_096_easy.png,images/analysis/plateau/terrain_plateau_096_easy_analysis.png
terrain_plateau_096_medium,terrain_plateau_096,96,plateau,medium,4957977,4957977,1.311915,0.011894,128,0.25,10,terrain_plateau_096_medium_sg10,7.1091,11.7986,11.7997,0.0175,0.150757,0.054321,0.146667,0.78064,0.036909,6,0.715271,0.916263,maps/plateau/terrain_plateau_096_medium.json,images/terrain/plateau/terrain_plateau_096_medium.png,images/analysis/plateau/terrain_plateau_096_medium_analysis.png
terrain_plateau_096_hard,terrain_plateau_096,96,plateau,hard,4957977,4957977,3.527435,0.055,128,0.25,10,terrain_plateau_096_hard_sg10,19.1164,19.7938,19.79,0.0472,0.194275,0.164734,0.20752,0.730286,0.035433,5,0.68573,0.938989,maps/plateau/terrain_plateau_096_hard.json,images/terrain/plateau/terrain_plateau_096_hard.png,images/analysis/plateau/terrain_plateau_096_hard_analysis.png
terrain_plateau_097_easy,terrain_plateau_097,97,plateau,easy,4967984,4967984,0.518021,0.00145,128,0.25,10,terrain_plateau_097_easy_sg10,2.1176,6.6734,6.6775,0.0059,0.098572,0.0,0.0,0.839905,0.041216,4,0.7677,0.914032,maps/plateau/terrain_plateau_097_easy.json,images/terrain/plateau/terrain_plateau_097_easy.png,images/analysis/plateau/terrain_plateau_097_easy_analysis.png
terrain_plateau_097_medium,terrain_plateau_097,97,plateau,medium,4967984,4967984,1.2,0.009602,128,0.25,10,terrain_plateau_097_medium_sg10,4.9063,12.2783,12.2866,0.0138,0.166199,0.016357,0.092773,0.770081,0.038017,7,0.696167,0.904018,maps/plateau/terrain_plateau_097_medium.json,images/terrain/plateau/terrain_plateau_097_medium.png,images/analysis/plateau/terrain_plateau_097_medium_analysis.png
terrain_plateau_097_hard,terrain_plateau_097,97,plateau,hard,4967984,4967984,2.8,0.048755,128,0.25,10,terrain_plateau_097_hard_sg10,11.4519,19.7898,19.7966,0.0322,0.214722,0.137024,0.21106,0.719177,0.034387,6,0.669128,0.930408,maps/plateau/terrain_plateau_097_hard.json,images/terrain/plateau/terrain_plateau_097_hard.png,images/analysis/plateau/terrain_plateau_097_hard_analysis.png
terrain_plateau_098_easy,terrain_plateau_098,98,plateau,easy,4977991,4977991,0.736839,0.002063,128,0.25,10,terrain_plateau_098_easy_sg10,2.9146,8.2066,8.2076,0.0068,0.118896,0.0,0.0,0.81958,0.038017,4,0.738403,0.900953,maps/plateau/terrain_plateau_098_easy.json,images/terrain/plateau/terrain_plateau_098_easy.png,images/analysis/plateau/terrain_plateau_098_easy_analysis.png
terrain_plateau_098_medium,terrain_plateau_098,98,plateau,medium,4977991,4977991,1.236202,0.010331,128,0.25,10,terrain_plateau_098_medium_sg10,4.8876,11.8401,11.842,0.0115,0.158325,0.0,0.07959,0.780151,0.038017,4,0.713074,0.91402,maps/plateau/terrain_plateau_098_medium.json,images/terrain/plateau/terrain_plateau_098_medium.png,images/analysis/plateau/terrain_plateau_098_medium_analysis.png
terrain_plateau_098_hard,terrain_plateau_098,98,plateau,hard,4977991,4977991,2.8,0.048755,128,0.25,10,terrain_plateau_098_hard_sg10,11.0636,19.0951,19.0958,0.0261,0.211365,0.101196,0.201538,0.726196,0.038017,4,0.676392,0.931417,maps/plateau/terrain_plateau_098_hard.json,images/terrain/plateau/terrain_plateau_098_hard.png,images/analysis/plateau/terrain_plateau_098_hard_analysis.png
terrain_plateau_099_easy,terrain_plateau_099,99,plateau,easy,4987998,4987998,0.694814,0.001945,128,0.25,10,terrain_plateau_099_easy_sg10,2.7519,7.0238,7.024,0.0076,0.098145,0.002747,0.023621,0.839661,0.037094,6,0.77771,0.926219,maps/plateau/terrain_plateau_099_easy.json,images/terrain/plateau/terrain_plateau_099_easy.png,images/analysis/plateau/terrain_plateau_099_easy_analysis.png
terrain_plateau_099_medium,terrain_plateau_099,99,plateau,medium,4987998,4987998,1.765985,0.022078,128,0.25,10,terrain_plateau_099_medium_sg10,6.9945,13.0389,13.0396,0.0195,0.148438,0.066284,0.145203,0.780823,0.034941,5,0.742249,0.950598,maps/plateau/terrain_plateau_099_medium.json,images/terrain/plateau/terrain_plateau_099_medium.png,images/analysis/plateau/terrain_plateau_099_medium_analysis.png
terrain_plateau_099_hard,terrain_plateau_099,99,plateau,hard,4987998,4987998,4.873942,0.055,128,0.25,10,terrain_plateau_099_hard_sg10,19.3041,22.8136,22.809,0.0537,0.198547,0.157959,0.201111,0.729797,0.032911,5,0.707703,0.969725,maps/plateau/terrain_plateau_099_hard.json,images/terrain/plateau/terrain_plateau_099_hard.png,images/analysis/plateau/terrain_plateau_099_hard_analysis.png
terrain_plateau_100_easy,terrain_plateau_100,100,plateau,easy,4998005,4998005,0.518021,0.00145,128,0.25,10,terrain_plateau_100_easy_sg10,1.9733,6.5042,6.5061,0.0067,0.097473,0.0,0.0,0.841003,0.037771,5,0.783813,0.931998,maps/plateau/terrain_plateau_100_easy.json,images/terrain/plateau/terrain_plateau_100_easy.png,images/analysis/plateau/terrain_plateau_100_easy_analysis.png
terrain_plateau_100_medium,terrain_plateau_100,100,plateau,medium,4998005,4998005,1.311915,0.011894,128,0.25,10,terrain_plateau_100_medium_sg10,4.9881,12.0604,12.0637,0.017,0.152283,0.049438,0.146362,0.779907,0.037771,5,0.74292,0.952575,maps/plateau/terrain_plateau_100_medium.json,images/terrain/plateau/terrain_plateau_100_medium.png,images/analysis/plateau/terrain_plateau_100_medium_analysis.png
terrain_plateau_100_hard,terrain_plateau_100,100,plateau,hard,4998005,4998005,3.07099,0.055,128,0.25,10,terrain_plateau_100_hard_sg10,11.646,18.8362,18.8341,0.04,0.19696,0.152222,0.203979,0.73053,0.037094,5,0.707397,0.968335,maps/plateau/terrain_plateau_100_hard.json,images/terrain/plateau/terrain_plateau_100_hard.png,images/analysis/plateau/terrain_plateau_100_hard_analysis.png
terrain_plateau_101_easy,terrain_plateau_101,101,plateau,easy,5008012,5008012,0.58258,0.001631,128,0.25,10,terrain_plateau_101_easy_sg10,2.2229,7.4608,7.4616,0.0073,0.114319,0.0,0.0,0.824158,0.041031,5,0.742249,0.900615,maps/plateau/terrain_plateau_101_easy.json,images/terrain/plateau/terrain_plateau_101_easy.png,images/analysis/plateau/terrain_plateau_101_easy_analysis.png
terrain_plateau_101_medium,terrain_plateau_101,101,plateau,medium,5008012,5008012,1.2,0.009602,128,0.25,10,terrain_plateau_101_medium_sg10,4.5846,12.272,12.2741,0.0151,0.16803,0.030579,0.121155,0.765503,0.040416,6,0.704895,0.920826,maps/plateau/terrain_plateau_101_medium.json,images/terrain/plateau/terrain_plateau_101_medium.png,images/analysis/plateau/terrain_plateau_101_medium_analysis.png
terrain_plateau_101_hard,terrain_plateau_101,101,plateau,hard,5008012,5008012,2.8,0.048755,128,0.25,10,terrain_plateau_101_hard_sg10,10.7216,19.3826,19.3815,0.0353,0.219299,0.137756,0.223511,0.707031,0.038386,5,0.66571,0.941557,maps/plateau/terrain_plateau_101_hard.json,images/terrain/plateau/terrain_plateau_101_hard.png,images/analysis/plateau/terrain_plateau_101_hard_analysis.png
terrain_plateau_102_easy,terrain_plateau_102,102,plateau,easy,5018019,5018019,0.655185,0.001835,128,0.25,10,terrain_plateau_102_easy_sg10,2.4502,7.3428,7.3457,0.0073,0.105774,0.0,0.001099,0.832703,0.040539,5,0.750488,0.901268,maps/plateau/terrain_plateau_102_easy.json,images/terrain/plateau/terrain_plateau_102_easy.png,images/analysis/plateau/terrain_plateau_102_easy_analysis.png
terrain_plateau_102_medium,terrain_plateau_102,102,plateau,medium,5018019,5018019,1.2,0.009602,128,0.25,10,terrain_plateau_102_medium_sg10,4.487,11.3563,11.3612,0.0134,0.152832,0.027527,0.085999,0.780518,0.039555,5,0.719849,0.922271,maps/plateau/terrain_plateau_102_medium.json,images/terrain/plateau/terrain_plateau_102_medium.png,images/analysis/plateau/terrain_plateau_102_medium_analysis.png
terrain_plateau_102_hard,terrain_plateau_102,102,plateau,hard,5018019,5018019,2.8,0.048755,128,0.25,10,terrain_plateau_102_hard_sg10,10.4666,18.6801,18.6818,0.0313,0.206848,0.106628,0.205627,0.720947,0.039062,6,0.680664,0.944125,maps/plateau/terrain_plateau_102_hard.json,images/terrain/plateau/terrain_plateau_102_hard.png,images/analysis/plateau/terrain_plateau_102_hard_analysis.png
terrain_plateau_103_easy,terrain_plateau_103,103,plateau,easy,5028026,5028026,0.488476,0.001368,128,0.25,10,terrain_plateau_103_easy_sg10,2.5028,6.7347,6.7349,0.0062,0.095642,0.000488,0.001099,0.842529,0.041462,4,0.763367,0.906042,maps/plateau/terrain_plateau_103_easy.json,images/terrain/plateau/terrain_plateau_103_easy.png,images/analysis/plateau/terrain_plateau_103_easy_analysis.png
terrain_plateau_103_medium,terrain_plateau_103,103,plateau,medium,5028026,5028026,1.2,0.009602,128,0.25,10,terrain_plateau_103_medium_sg10,6.1485,12.8558,12.8571,0.0153,0.176514,0.026184,0.110229,0.756042,0.039493,5,0.685852,0.907161,maps/plateau/terrain_plateau_103_medium.json,images/terrain/plateau/terrain_plateau_103_medium.png,images/analysis/plateau/terrain_plateau_103_medium_analysis.png
terrain_plateau_103_hard,terrain_plateau_103,103,plateau,hard,5028026,5028026,2.8,0.048755,128,0.25,10,terrain_plateau_103_hard_sg10,14.3465,20.4658,20.4634,0.0357,0.231506,0.131226,0.227478,0.700012,0.038447,5,0.651489,0.930683,maps/plateau/terrain_plateau_103_hard.json,images/terrain/plateau/terrain_plateau_103_hard.png,images/analysis/plateau/terrain_plateau_103_hard_analysis.png
terrain_plateau_104_easy,terrain_plateau_104,104,plateau,easy,5038033,5038033,0.617817,0.00173,128,0.25,10,terrain_plateau_104_easy_sg10,2.3741,6.8253,6.8262,0.0062,0.100281,0.0,0.0,0.838196,0.03611,4,0.767883,0.916114,maps/plateau/terrain_plateau_104_easy.json,images/terrain/plateau/terrain_plateau_104_easy.png,images/analysis/plateau/terrain_plateau_104_easy_analysis.png
terrain_plateau_104_medium,terrain_plateau_104,104,plateau,medium,5038033,5038033,1.568031,0.017487,128,0.25,10,terrain_plateau_104_medium_sg10,6.0332,12.7953,12.7967,0.0157,0.156921,0.032837,0.138489,0.779602,0.035864,4,0.730225,0.936663,maps/plateau/terrain_plateau_104_medium.json,images/terrain/plateau/terrain_plateau_104_medium.png,images/analysis/plateau/terrain_plateau_104_medium_analysis.png
terrain_plateau_104_hard,terrain_plateau_104,104,plateau,hard,5038033,5038033,3.7805,0.055,128,0.25,10,terrain_plateau_104_hard_sg10,14.555,20.5883,20.5846,0.0378,0.202515,0.14679,0.204102,0.729858,0.035987,4,0.694641,0.951748,maps/plateau/terrain_plateau_104_hard.json,images/terrain/plateau/terrain_plateau_104_hard.png,images/analysis/plateau/terrain_plateau_104_hard_analysis.png
terrain_plateau_105_easy,terrain_plateau_105,105,plateau,easy,5048040,5048040,0.931943,0.00464,128,0.25,10,terrain_plateau_105_easy_sg10,3.7069,7.5861,7.5897,0.0095,0.095032,0.017578,0.067139,0.839539,0.03205,4,0.806152,0.960233,maps/plateau/terrain_plateau_105_easy.json,images/terrain/plateau/terrain_plateau_105_easy.png,images/analysis/plateau/terrain_plateau_105_easy_analysis.png
terrain_plateau_105_medium,terrain_plateau_105,105,plateau,medium,5048040,5048040,3.2,0.055,128,0.25,10,terrain_plateau_105_medium_sg10,12.6859,15.7449,15.7416,0.033,0.139038,0.114441,0.149719,0.787659,0.032173,4,0.769348,0.976753,maps/plateau/terrain_plateau_105_medium.json,images/terrain/plateau/terrain_plateau_105_medium.png,images/analysis/plateau/terrain_plateau_105_medium_analysis.png
terrain_plateau_105_hard,terrain_plateau_105,105,plateau,hard,5048040,5048040,6.0,0.055,128,0.25,10,terrain_plateau_105_hard_sg10,23.8382,22.3075,22.2973,0.0614,0.181091,0.140625,0.171814,0.74884,0.035679,4,0.736084,0.982965,maps/plateau/terrain_plateau_105_hard.json,images/terrain/plateau/terrain_plateau_105_hard.png,images/analysis/plateau/terrain_plateau_105_hard_analysis.png
terrain_plateau_106_easy,terrain_plateau_106,106,plateau,easy,5058047,5058047,0.364185,0.00102,128,0.25,10,terrain_plateau_106_easy_sg10,1.5125,5.3764,5.376,0.0048,0.075317,0.0,0.0,0.863159,0.040908,3,0.807373,0.93537,maps/plateau/terrain_plateau_106_easy.json,images/terrain/plateau/terrain_plateau_106_easy.png,images/analysis/plateau/terrain_plateau_106_easy_analysis.png
terrain_plateau_106_medium,terrain_plateau_106,106,plateau,medium,5058047,5058047,1.2,0.009602,128,0.25,10,terrain_plateau_106_medium_sg10,4.9837,12.838,12.8391,0.0157,0.174255,0.019775,0.15332,0.762268,0.040969,5,0.689087,0.903996,maps/plateau/terrain_plateau_106_medium.json,images/terrain/plateau/terrain_plateau_106_medium.png,images/analysis/plateau/terrain_plateau_106_medium_analysis.png
terrain_plateau_106_hard,terrain_plateau_106,106,plateau,hard,5058047,5058047,2.8,0.048755,128,0.25,10,terrain_plateau_106_hard_sg10,11.6286,20.03,20.0258,0.0368,0.228027,0.1604,0.230286,0.701538,0.039062,5,0.650024,0.92657,maps/plateau/terrain_plateau_106_hard.json,images/terrain/plateau/terrain_plateau_106_hard.png,images/analysis/plateau/terrain_plateau_106_hard_analysis.png
terrain_plateau_107_easy,terrain_plateau_107,107,plateau,easy,5068054,5068054,0.58258,0.001631,128,0.25,10,terrain_plateau_107_easy_sg10,2.2176,6.6119,6.6135,0.0074,0.097107,6.1e-05,0.003906,0.84137,0.037463,5,0.777954,0.924628,maps/plateau/terrain_plateau_107_easy.json,images/terrain/plateau/terrain_plateau_107_easy.png,images/analysis/plateau/terrain_plateau_107_easy_analysis.png
terrain_plateau_107_medium,terrain_plateau_107,107,plateau,medium,5068054,5068054,1.568031,0.017487,128,0.25,10,terrain_plateau_107_medium_sg10,5.968,12.5111,12.5122,0.02,0.147095,0.079529,0.154236,0.780518,0.037094,6,0.73999,0.948076,maps/plateau/terrain_plateau_107_medium.json,images/terrain/plateau/terrain_plateau_107_medium.png,images/analysis/plateau/terrain_plateau_107_medium_analysis.png
terrain_plateau_107_hard,terrain_plateau_107,107,plateau,hard,5068054,5068054,4.342401,0.055,128,0.25,10,terrain_plateau_107_hard_sg10,16.5268,21.3252,21.3156,0.0555,0.192444,0.167297,0.206909,0.729553,0.036663,5,0.704285,0.965364,maps/plateau/terrain_plateau_107_hard.json,images/terrain/plateau/terrain_plateau_107_hard.png,images/analysis/plateau/terrain_plateau_107_hard_analysis.png
terrain_plateau_108_easy,terrain_plateau_108,108,plateau,easy,5078061,5078061,0.305358,0.000855,128,0.25,10,terrain_plateau_108_easy_sg10,1.1965,4.6634,4.663,0.0045,0.048401,0.0,0.0,0.890076,0.036171,3,0.82428,0.926078,maps/plateau/terrain_plateau_108_easy.json,images/terrain/plateau/terrain_plateau_108_easy.png,images/analysis/plateau/terrain_plateau_108_easy_analysis.png
terrain_plateau_108_medium,terrain_plateau_108,108,plateau,medium,5078061,5078061,1.311915,0.011894,128,0.25,10,terrain_plateau_108_medium_sg10,5.1412,13.5424,13.5455,0.0196,0.174438,0.057617,0.165161,0.754578,0.041154,9,0.679199,0.900105,maps/plateau/terrain_plateau_108_medium.json,images/terrain/plateau/terrain_plateau_108_medium.png,images/analysis/plateau/terrain_plateau_108_medium_analysis.png
terrain_plateau_108_hard,terrain_plateau_108,108,plateau,hard,5078061,5078061,2.8,0.048755,128,0.25,10,terrain_plateau_108_hard_sg10,10.9736,20.1892,20.1867,0.042,0.218933,0.166199,0.229858,0.705811,0.038878,6,0.650146,0.921135,maps/plateau/terrain_plateau_108_hard.json,images/terrain/plateau/terrain_plateau_108_hard.png,images/analysis/plateau/terrain_plateau_108_hard_analysis.png
terrain_plateau_109_easy,terrain_plateau_109,109,plateau,easy,5088068,5088068,0.386213,0.001081,128,0.25,10,terrain_plateau_109_easy_sg10,1.4784,5.5085,5.5101,0.005,0.062805,0.0,0.0,0.875671,0.038816,4,0.81427,0.929881,maps/plateau/terrain_plateau_109_easy.json,images/terrain/plateau/terrain_plateau_109_easy.png,images/analysis/plateau/terrain_plateau_109_easy_analysis.png
terrain_plateau_109_medium,terrain_plateau_109,109,plateau,medium,5088068,5088068,1.2,0.009602,128,0.25,10,terrain_plateau_109_medium_sg10,4.5949,12.7562,12.7627,0.0156,0.173096,0.034302,0.109985,0.757874,0.040477,5,0.693176,0.914633,maps/plateau/terrain_plateau_109_medium.json,images/terrain/plateau/terrain_plateau_109_medium.png,images/analysis/plateau/terrain_plateau_109_medium_analysis.png
