matched_group_id,family,instance_index,matched_task_id,task_index,start_x,start_y,goal_x,goal_y,distance_class,reference_weighted_distance,reference_distance_difficulty,canonical_visualization
terrain_plateau_047,plateau,47,terrain_plateau_047_sg07,7,31,30,53,115,medium,24.0746,hard,False
terrain_plateau_047,plateau,47,terrain_plateau_047_sg08,8,76,108,104,15,long,27.9476,hard,False
terrain_plateau_047,plateau,47,terrain_plateau_047_sg09,9,43,109,107,28,long,29.7063,hard,False
terrain_plateau_047,plateau,47,terrain_plateau_047_sg10,10,30,20,107,99,long,31.8498,hard,True
terrain_plateau_048,plateau,48,terrain_plateau_048_sg01,1,111,95,121,54,short,11.6469,hard,False
terrain_plateau_048,plateau,48,terrain_plateau_048_sg02,2,112,21,117,73,short,13.7751,hard,False
terrain_plateau_048,plateau,48,terrain_plateau_048_sg03,3,75,39,119,78,short,15.757,hard,False
terrain_plateau_048,plateau,48,terrain_plateau_048_sg04,4,42,10,112,21,medium,19.7771,hard,False
terrain_plateau_048,plateau,48,terrain_plateau_048_sg05,5,79,120,100,52,medium,21.0939,hard,False
terrain_plateau_048,plateau,48,terrain_plateau_048_sg06,6,32,56,111,39,medium,22.4167,hard,False
terrain_plateau_048,plateau,48,terrain_plateau_048_sg07,7,97,118,105,29,medium,23.7793,hard,False
terrain_plateau_048,plateau,48,terrain_plateau_048_sg08,8,75,107,97,19,long,27.5929,hard,False
terrain_plateau_048,plateau,48,terrain_plateau_048_sg09,9,15,88,101,20,long,29.5076,hard,False
terrain_plateau_048,plateau,48,terrain_plateau_048_sg10,10,74,10,97,118,long,31.8886,hard,True
terrain_plateau_049,plateau,49,terrain_plateau_049_sg01,1,24,78,53,113,short,12.5189,hard,False
terrain_plateau_049,plateau,49,terrain_plateau_049_sg02,2,70,117,107,80,short,14.5609,hard,False
terrain_plateau_049,plateau,49,terrain_plateau_049_sg03,3,31,118,86,110,short,16.5756,hard,False
terrain_plateau_049,plateau,49,terrain_plateau_049_sg04,4,24,40,94,9,medium,21.7194,hard,False
terrain_plateau_049,plateau,49,terrain_plateau_049_sg05,5,32,27,96,52,medium,23.6408,hard,False
terrain_plateau_049,plateau,49,terrain_plateau_049_sg06,6,74,13,80,100,medium,25.4226,hard,False
terrain_plateau_049,plateau,49,terrain_plateau_049_sg07,7,70,117,73,21,medium,27.1749,hard,False
terrain_plateau_049,plateau,49,terrain_plateau_049_sg08,8,57,7,57,113,long,31.4664,hard,False
terrain_plateau_049,plateau,49,terrain_plateau_049_sg09,9,17,117,57,7,long,33.3604,hard,False
terrain_plateau_049,plateau,49,terrain_plateau_049_sg10,10,32,27,109,92,long,35.8947,hard,True
terrain_plateau_050,plateau,50,terrain_plateau_050_sg01,1,37,94,70,63,short,12.2477,hard,False
terrain_plateau_050,plateau,50,terrain_plateau_050_sg02,2,68,61,86,16,short,13.7896,hard,False
terrain_plateau_050,plateau,50,terrain_plateau_050_sg03,3,20,84,70,63,short,15.239,hard,False
terrain_plateau_050,plateau,50,terrain_plateau_050_sg04,4,66,63,106,10,medium,18.7049,hard,False
terrain_plateau_050,plateau,50,terrain_plateau_050_sg05,5,16,77,78,119,medium,20.0985,hard,False
terrain_plateau_050,plateau,50,terrain_plateau_050_sg06,6,28,73,111,71,medium,21.561,hard,False
terrain_plateau_050,plateau,50,terrain_plateau_050_sg07,7,13,31,29,113,medium,23.1022,hard,False
terrain_plateau_050,plateau,50,terrain_plateau_050_sg08,8,27,31,83,87,long,27.6867,hard,False
terrain_plateau_050,plateau,50,terrain_plateau_050_sg09,9,79,105,90,6,long,29.7244,hard,False
terrain_plateau_050,plateau,50,terrain_plateau_050_sg10,10,29,17,83,105,long,32.1697,hard,True
terrain_plateau_051,plateau,51,terrain_plateau_051_sg01,1,99,81,113,39,short,12.008,hard,False
terrain_plateau_051,plateau,51,terrain_plateau_051_sg02,2,54,114,93,81,short,14.3747,hard,False
terrain_plateau_051,plateau,51,terrain_plateau_051_sg03,3,41,108,105,108,short,16.5729,hard,False
terrain_plateau_051,plateau,51,terrain_plateau_051_sg04,4,15,90,37,14,medium,21.4367,hard,False
terrain_plateau_051,plateau,51,terrain_plateau_051_sg05,5,34,87,63,58,medium,23.2842,hard,False
terrain_plateau_051,plateau,51,terrain_plateau_051_sg06,6,19,87,108,96,medium,25.0843,hard,False
terrain_plateau_051,plateau,51,terrain_plateau_051_sg07,7,88,16,92,104,medium,26.8143,hard,False
terrain_plateau_051,plateau,51,terrain_plateau_051_sg08,8,15,90,111,60,long,31.7974,hard,False
terrain_plateau_051,plateau,51,terrain_plateau_051_sg09,9,7,31,88,116,long,34.14,hard,False
terrain_plateau_051,plateau,51,terrain_plateau_051_sg10,10,27,120,60,10,long,36.4831,hard,True
terrain_plateau_052,plateau,52,terrain_plateau_052_sg01,1,82,113,109,84,short,11.9829,hard,False
terrain_plateau_052,plateau,52,terrain_plateau_052_sg02,2,8,55,32,9,short,14.1621,hard,False
terrain_plateau_052,plateau,52,terrain_plateau_052_sg03,3,6,57,13,118,short,16.359,hard,False
terrain_plateau_052,plateau,52,terrain_plateau_052_sg04,4,14,115,26,38,medium,21.7597,hard,False
terrain_plateau_052,plateau,52,terrain_plateau_052_sg05,5,65,12,109,84,medium,23.8702,hard,False
terrain_plateau_052,plateau,52,terrain_plateau_052_sg06,6,57,9,120,79,medium,25.8718,hard,False
terrain_plateau_052,plateau,52,terrain_plateau_052_sg07,7,17,38,66,118,medium,27.7005,hard,False
terrain_plateau_052,plateau,52,terrain_plateau_052_sg08,8,10,63,110,49,long,32.8017,hard,False
terrain_plateau_052,plateau,52,terrain_plateau_052_sg09,9,30,121,110,49,long,35.194,hard,False
terrain_plateau_052,plateau,52,terrain_plateau_052_sg10,10,14,118,70,61,long,37.8525,hard,True
terrain_plateau_053,plateau,53,terrain_plateau_053_sg01,1,37,12,87,13,short,13.0913,hard,False
terrain_plateau_053,plateau,53,terrain_plateau_053_sg02,2,43,13,100,11,short,15.1816,hard,False
terrain_plateau_053,plateau,53,terrain_plateau_053_sg03,3,20,24,63,58,short,17.1404,hard,False
terrain_plateau_053,plateau,53,terrain_plateau_053_sg04,4,61,59,106,18,medium,21.4469,hard,False
terrain_plateau_053,plateau,53,terrain_plateau_053_sg05,5,16,60,87,20,medium,23.0782,hard,False
terrain_plateau_053,plateau,53,terrain_plateau_053_sg06,6,16,68,95,50,medium,24.7268,hard,False
terrain_plateau_053,plateau,53,terrain_plateau_053_sg07,7,24,10,110,40,medium,26.3932,hard,False
terrain_plateau_053,plateau,53,terrain_plateau_053_sg08,8,10,87,87,13,long,30.7428,hard,False
terrain_plateau_053,plateau,53,terrain_plateau_053_sg09,9,15,22,83,113,long,32.7152,hard,False
terrain_plateau_053,plateau,53,terrain_plateau_053_sg10,10,74,113,113,6,long,35.315,hard,True
terrain_plateau_054,plateau,54,terrain_plateau_054_sg01,1,6,68,20,106,short,11.0156,hard,False
terrain_plateau_054,plateau,54,terrain_plateau_054_sg02,2,38,114,84,101,short,13.0231,hard,False
terrain_plateau_054,plateau,54,terrain_plateau_054_sg03,3,17,100,71,88,short,15.041,hard,False
terrain_plateau_054,plateau,54,terrain_plateau_054_sg04,4,54,113,120,82,medium,20.1425,hard,False
terrain_plateau_054,plateau,54,terrain_plateau_054_sg05,5,43,8,116,40,medium,21.9584,hard,False
terrain_plateau_054,plateau,54,terrain_plateau_054_sg06,6,51,48,115,95,medium,23.6468,hard,False
terrain_plateau_054,plateau,54,terrain_plateau_054_sg07,7,53,31,90,115,medium,25.2247,hard,False
terrain_plateau_054,plateau,54,terrain_plateau_054_sg08,8,49,29,120,82,long,29.2097,hard,False
terrain_plateau_054,plateau,54,terrain_plateau_054_sg09,9,82,116,95,7,long,31.2174,hard,False
terrain_plateau_054,plateau,54,terrain_plateau_054_sg10,10,12,97,80,15,long,34.1396,hard,True
terrain_plateau_055,plateau,55,terrain_plateau_055_sg01,1,31,15,31,57,short,11.8085,hard,False
terrain_plateau_055,plateau,55,terrain_plateau_055_sg02,2,74,97,116,72,short,13.836,hard,False
terrain_plateau_055,plateau,55,terrain_plateau_055_sg03,3,105,16,116,72,short,15.833,hard,False
terrain_plateau_055,plateau,55,terrain_plateau_055_sg04,4,62,73,112,27,medium,21.1117,hard,False
terrain_plateau_055,plateau,55,terrain_plateau_055_sg05,5,29,31,102,32,medium,23.0039,hard,False
terrain_plateau_055,plateau,55,terrain_plateau_055_sg06,6,8,34,32,121,medium,24.8319,hard,False
terrain_plateau_055,plateau,55,terrain_plateau_055_sg07,7,38,77,121,40,medium,26.5647,hard,False
terrain_plateau_055,plateau,55,terrain_plateau_055_sg08,8,64,15,96,109,long,30.5796,hard,False
terrain_plateau_055,plateau,55,terrain_plateau_055_sg09,9,27,32,116,72,long,32.3065,hard,False
terrain_plateau_055,plateau,55,terrain_plateau_055_sg10,10,8,88,112,59,long,34.4533,hard,True
terrain_plateau_056,plateau,56,terrain_plateau_056_sg01,1,7,44,50,45,short,11.6091,hard,False
terrain_plateau_056,plateau,56,terrain_plateau_056_sg02,2,73,60,118,81,short,13.4732,hard,False
terrain_plateau_056,plateau,56,terrain_plateau_056_sg03,3,7,44,62,57,short,15.3203,hard,False
terrain_plateau_056,plateau,56,terrain_plateau_056_sg04,4,50,56,73,117,medium,19.1604,hard,False
terrain_plateau_056,plateau,56,terrain_plateau_056_sg05,5,7,41,31,111,medium,20.4508,hard,False
terrain_plateau_056,plateau,56,terrain_plateau_056_sg06,6,20,44,30,117,medium,21.7658,hard,False
terrain_plateau_056,plateau,56,terrain_plateau_056_sg07,7,15,95,87,60,medium,23.1578,hard,False
terrain_plateau_056,plateau,56,terrain_plateau_056_sg08,8,31,99,50,10,long,27.3165,hard,False
terrain_plateau_056,plateau,56,terrain_plateau_056_sg09,9,8,49,106,12,long,29.3491,hard,False
terrain_plateau_056,plateau,56,terrain_plateau_056_sg10,10,7,44,84,120,long,31.8185,hard,True
terrain_plateau_057,plateau,57,terrain_plateau_057_sg01,1,40,23,87,22,short,12.0608,hard,False
terrain_plateau_057,plateau,57,terrain_plateau_057_sg02,2,48,32,101,38,short,14.2524,hard,False
terrain_plateau_057,plateau,57,terrain_plateau_057_sg03,3,98,21,115,78,short,16.324,hard,False
terrain_plateau_057,plateau,57,terrain_plateau_057_sg04,4,64,42,79,114,medium,21.0024,hard,False
terrain_plateau_057,plateau,57,terrain_plateau_057_sg05,5,14,7,98,21,medium,22.7418,hard,False
terrain_plateau_057,plateau,57,terrain_plateau_057_sg06,6,22,70,79,6,medium,24.4157,hard,False
terrain_plateau_057,plateau,57,terrain_plateau_057_sg07,7,9,80,53,56,medium,25.979,hard,False
terrain_plateau_057,plateau,57,terrain_plateau_057_sg08,8,7,95,119,114,long,30.1737,hard,False
terrain_plateau_057,plateau,57,terrain_plateau_057_sg09,9,56,114,109,34,long,32.4443,hard,False
terrain_plateau_057,plateau,57,terrain_plateau_057_sg10,10,12,97,98,21,long,35.5636,hard,True
terrain_plateau_058,plateau,58,terrain_plateau_058_sg01,1,11,58,25,99,short,11.768,hard,False
terrain_plateau_058,plateau,58,terrain_plateau_058_sg02,2,33,104,74,88,short,13.7384,hard,False
terrain_plateau_058,plateau,58,terrain_plateau_058_sg03,3,63,115,110,77,short,15.7595,hard,False
terrain_plateau_058,plateau,58,terrain_plateau_058_sg04,4,28,7,103,27,medium,20.9671,hard,False
terrain_plateau_058,plateau,58,terrain_plateau_058_sg05,5,25,99,110,99,medium,22.862,hard,False
terrain_plateau_058,plateau,58,terrain_plateau_058_sg06,6,31,21,120,36,medium,24.6841,hard,False
terrain_plateau_058,plateau,58,terrain_plateau_058_sg07,7,28,14,117,52,medium,26.4414,hard,False
terrain_plateau_058,plateau,58,terrain_plateau_058_sg08,8,68,121,121,19,long,31.1473,hard,False
terrain_plateau_058,plateau,58,terrain_plateau_058_sg09,9,40,89,76,10,long,33.2489,hard,False
terrain_plateau_058,plateau,58,terrain_plateau_058_sg10,10,48,14,106,119,long,35.6039,hard,True
terrain_plateau_059,plateau,59,terrain_plateau_059_sg01,1,93,54,119,90,short,11.987,hard,False
terrain_plateau_059,plateau,59,terrain_plateau_059_sg02,2,8,10,60,19,short,14.1489,hard,False
terrain_plateau_059,plateau,59,terrain_plateau_059_sg03,3,63,66,64,10,short,16.0678,hard,False
terrain_plateau_059,plateau,59,terrain_plateau_059_sg04,4,14,22,88,18,medium,20.2063,hard,False
terrain_plateau_059,plateau,59,terrain_plateau_059_sg05,5,45,26,116,36,medium,21.7656,hard,False
terrain_plateau_059,plateau,59,terrain_plateau_059_sg06,6,25,109,87,56,medium,23.3068,hard,False
terrain_plateau_059,plateau,59,terrain_plateau_059_sg07,7,11,114,34,25,medium,24.8017,hard,False
terrain_plateau_059,plateau,59,terrain_plateau_059_sg08,8,30,8,33,112,long,28.8667,hard,False
terrain_plateau_059,plateau,59,terrain_plateau_059_sg09,9,16,117,45,7,long,30.7779,hard,False
terrain_plateau_059,plateau,59,terrain_plateau_059_sg10,10,12,13,103,87,long,33.0994,hard,True
terrain_plateau_060,plateau,60,terrain_plateau_060_sg01,1,27,109,69,104,short,11.8019,hard,False
terrain_plateau_060,plateau,60,terrain_plateau_060_sg02,2,15,57,26,6,short,13.9681,hard,False
terrain_plateau_060,plateau,60,terrain_plateau_060_sg03,3,98,44,113,101,short,16.0227,hard,False
terrain_plateau_060,plateau,60,terrain_plateau_060_sg04,4,58,101,98,59,medium,20.9445,hard,False
terrain_plateau_060,plateau,60,terrain_plateau_060_sg05,5,37,39,111,71,medium,22.6579,hard,False
terrain_plateau_060,plateau,60,terrain_plateau_060_sg06,6,22,28,42,100,medium,24.2775,hard,False
terrain_plateau_060,plateau,60,terrain_plateau_060_sg07,7,14,44,110,43,medium,25.8323,hard,False
terrain_plateau_060,plateau,60,terrain_plateau_060_sg08,8,49,36,96,110,long,30.3708,hard,False
terrain_plateau_060,plateau,60,terrain_plateau_060_sg09,9,43,17,46,118,long,32.5024,hard,False
terrain_plateau_060,plateau,60,terrain_plateau_060_sg10,10,8,55,113,101,long,35.0772,hard,True
terrain_plateau_061,plateau,61,terrain_plateau_061_sg01,1,108,10,111,51,short,12.4702,hard,False
terrain_plateau_061,plateau,61,terrain_plateau_061_sg02,2,17,86,42,40,short,14.278,hard,False
terrain_plateau_061,plateau,61,terrain_plateau_061_sg03,3,58,15,76,50,short,16.0245,hard,False
terrain_plateau_061,plateau,61,terrain_plateau_061_sg04,4,107,79,108,10,medium,20.1811,hard,False
terrain_plateau_061,plateau,61,terrain_plateau_061_sg05,5,31,57,58,116,medium,21.6905,hard,False
terrain_plateau_061,plateau,61,terrain_plateau_061_sg06,6,59,52,120,101,medium,23.2343,hard,False
terrain_plateau_061,plateau,61,terrain_plateau_061_sg07,7,72,91,109,14,medium,24.7782,hard,False
terrain_plateau_061,plateau,61,terrain_plateau_061_sg08,8,66,102,108,10,long,28.6722,hard,False
terrain_plateau_061,plateau,61,terrain_plateau_061_sg09,9,17,117,49,11,long,30.3963,hard,False
terrain_plateau_061,plateau,61,terrain_plateau_061_sg10,10,39,29,116,112,long,32.6562,hard,True
terrain_plateau_062,plateau,62,terrain_plateau_062_sg01,1,11,79,46,104,short,12.0205,hard,False
terrain_plateau_062,plateau,62,terrain_plateau_062_sg02,2,15,67,27,16,short,14.0556,hard,False
terrain_plateau_062,plateau,62,terrain_plateau_062_sg03,3,75,111,121,72,short,15.9775,hard,False
terrain_plateau_062,plateau,62,terrain_plateau_062_sg04,4,9,24,85,27,medium,20.6861,hard,False
terrain_plateau_062,plateau,62,terrain_plateau_062_sg05,5,35,95,111,75,medium,22.5963,hard,False
terrain_plateau_062,plateau,62,terrain_plateau_062_sg06,6,114,102,115,10,medium,24.4967,hard,False
terrain_plateau_062,plateau,62,terrain_plateau_062_sg07,7,33,22,47,111,medium,26.3101,hard,False
terrain_plateau_062,plateau,62,terrain_plateau_062_sg08,8,14,67,114,102,long,31.0974,hard,False
terrain_plateau_062,plateau,62,terrain_plateau_062_sg09,9,33,22,111,92,long,33.1315,hard,False
terrain_plateau_062,plateau,62,terrain_plateau_062_sg10,10,47,17,75,111,long,35.2863,hard,True
terrain_plateau_063,plateau,63,terrain_plateau_063_sg01,1,85,61,90,100,short,11.3802,hard,False
terrain_plateau_063,plateau,63,terrain_plateau_063_sg02,2,59,11,100,35,short,13.6699,hard,False
terrain_plateau_063,plateau,63,terrain_plateau_063_sg03,3,105,58,109,119,short,15.8471,hard,False
terrain_plateau_063,plateau,63,terrain_plateau_063_sg04,4,51,88,99,68,medium,20.3281,hard,False
terrain_plateau_063,plateau,63,terrain_plateau_063_sg05,5,41,96,120,102,medium,21.725,hard,False
terrain_plateau_063,plateau,63,terrain_plateau_063_sg06,6,30,104,90,75,medium,23.0439,hard,False
terrain_plateau_063,plateau,63,terrain_plateau_063_sg07,7,18,25,62,97,medium,24.3187,hard,False
terrain_plateau_063,plateau,63,terrain_plateau_063_sg08,8,62,11,99,100,long,27.8302,hard,False
terrain_plateau_063,plateau,63,terrain_plateau_063_sg09,9,57,6,118,87,long,29.5551,hard,False
terrain_plateau_063,plateau,63,terrain_plateau_063_sg10,10,9,15,92,92,long,31.7545,hard,True
terrain_plateau_064,plateau,64,terrain_plateau_064_sg01,1,16,26,58,36,short,11.6472,hard,False
terrain_plateau_064,plateau,64,terrain_plateau_064_sg02,2,14,40,63,50,short,13.6163,hard,False
terrain_plateau_064,plateau,64,terrain_plateau_064_sg03,3,6,57,47,14,short,15.4532,hard,False
terrain_plateau_064,plateau,64,terrain_plateau_064_sg04,4,26,20,41,89,medium,19.871,hard,False
terrain_plateau_064,plateau,64,terrain_plateau_064_sg05,5,14,82,61,21,medium,21.5027,hard,False
terrain_plateau_064,plateau,64,terrain_plateau_064_sg06,6,11,22,18,107,medium,23.1192,hard,False
terrain_plateau_064,plateau,64,terrain_plateau_064_sg07,7,41,89,65,59,medium,24.7879,hard,False
terrain_plateau_064,plateau,64,terrain_plateau_064_sg08,8,18,58,121,64,long,29.9453,hard,False
terrain_plateau_064,plateau,64,terrain_plateau_064_sg09,9,24,116,109,62,long,32.3709,hard,False
terrain_plateau_064,plateau,64,terrain_plateau_064_sg10,10,26,94,112,43,long,34.9048,hard,True
terrain_plateau_065,plateau,65,terrain_plateau_065_sg01,1,104,22,104,72,short,13.1129,hard,False
terrain_plateau_065,plateau,65,terrain_plateau_065_sg02,2,27,48,27,101,short,15.2432,hard,False
terrain_plateau_065,plateau,65,terrain_plateau_065_sg03,3,62,78,84,27,short,17.128,hard,False
terrain_plateau_065,plateau,65,terrain_plateau_065_sg04,4,8,62,55,115,medium,21.1811,hard,False
terrain_plateau_065,plateau,65,terrain_plateau_065_sg05,5,17,16,63,59,medium,22.6449,hard,False
terrain_plateau_065,plateau,65,terrain_plateau_065_sg06,6,21,78,83,104,medium,24.1893,hard,False
terrain_plateau_065,plateau,65,terrain_plateau_065_sg07,7,99,99,114,6,medium,25.8035,hard,False
terrain_plateau_065,plateau,65,terrain_plateau_065_sg08,8,54,12,109,105,long,30.891,hard,False
terrain_plateau_065,plateau,65,terrain_plateau_065_sg09,9,55,115,97,15,long,33.2855,hard,False
terrain_plateau_065,plateau,65,terrain_plateau_065_sg10,10,32,9,107,102,long,35.9779,hard,True
terrain_plateau_066,plateau,66,terrain_plateau_066_sg01,1,57,59,100,66,short,12.1929,hard,False
terrain_plateau_066,plateau,66,terrain_plateau_066_sg02,2,15,38,56,8,short,13.9002,hard,False
terrain_plateau_066,plateau,66,terrain_plateau_066_sg03,3,65,115,113,93,short,15.4701,hard,False
terrain_plateau_066,plateau,66,terrain_plateau_066_sg04,4,56,8,107,45,medium,19.0898,hard,False
terrain_plateau_066,plateau,66,terrain_plateau_066_sg05,5,10,45,32,108,medium,20.5148,hard,False
terrain_plateau_066,plateau,66,terrain_plateau_066_sg06,6,15,21,76,70,medium,21.991,hard,False
terrain_plateau_066,plateau,66,terrain_plateau_066_sg07,7,56,8,115,59,medium,23.5058,hard,False
terrain_plateau_066,plateau,66,terrain_plateau_066_sg08,8,82,21,101,107,long,27.7522,hard,False
terrain_plateau_066,plateau,66,terrain_plateau_066_sg09,9,20,105,79,19,long,29.5443,hard,False
terrain_plateau_066,plateau,66,terrain_plateau_066_sg10,10,32,108,74,11,long,31.7169,hard,True
terrain_plateau_067,plateau,67,terrain_plateau_067_sg01,1,45,47,55,8,short,11.7922,hard,False
terrain_plateau_067,plateau,67,terrain_plateau_067_sg02,2,107,117,111,65,short,13.9359,hard,False
terrain_plateau_067,plateau,67,terrain_plateau_067_sg03,3,73,8,102,59,short,15.908,hard,False
terrain_plateau_067,plateau,67,terrain_plateau_067_sg04,4,38,12,62,81,medium,20.0063,hard,False
terrain_plateau_067,plateau,67,terrain_plateau_067_sg05,5,14,13,80,40,medium,21.4631,hard,False
terrain_plateau_067,plateau,67,terrain_plateau_067_sg06,6,12,34,45,107,medium,22.9213,hard,False
